kommunenummer,kommunenavn,adressetype,adressetilleggsnavn,adressetilleggsnavnKilde,adressekode,adressenavn,nummer,bokstav,gardsnummer,bruksnummer,festenummer,seksjonsnummer,undernummer,bruksenhetId,bruksenhetsnummerTekst,offisiellAdresseTekst,offisiellAdresseTekstUtenAdressetilleggsnavn,EPSG-kode,Nord,Øst,postnummer,poststed,grunnkretsnummer,grunnkretsnavn,soknenummer,soknenavn,organisasjonsnummer,tettstednummer,tettstednavn,valgkretsnummer,valgkretsnavn,oppdateringsdato,datauttaksdato,adresseId,uuidAdresse,uuidBruksenhet,atkomstId,uuidAtkomst,atkomstNord,atkomstØst,sommeratkomstId,uuidSommeratkomst,sommeratkomstNord,sommeratkomstØst,vinteratkomstId,uuidVinteratkomst,vinteratkomstNord,vinteratkomstØst,longitude,latitude
5501,TROMSØ,vegadresse,,,81668,Dalvegen,30,,179,91,,,,,,Dalvegen 30,Dalvegen 30,25833,7735435.5,640072.7,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751287,c59c78d1-eb97-5909-b7ac-1dff6e2d57c9,,,,,,,,,,,,,,18.617728652645404,69.6898492683474
5501,TROMSØ,vegadresse,,,81668,Dalvegen,18,,179,158,,,,60804661.0,,Dalvegen 18,Dalvegen 18,25833,7735547.0,640065.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751280,c0201756-69d6-5f5d-9517-13a5c3d24e97,adbb4026-6725-58ed-92f2-f702c864e3f2,,,,,,,,,,,,,18.61770060450667,69.6908512410576
5501,TROMSØ,vegadresse,,,81668,Dalvegen,16,,179,169,,,,60823966.0,,Dalvegen 16,Dalvegen 16,25833,7735568.0,640079.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751279,0528c28f-223f-500d-b3e0-2bb4065ee573,99b7517f-d9a9-56f6-8b22-a9e66219e282,,,,,,,,,,,,,18.618093388528493,69.69103175406562
5501,TROMSØ,vegadresse,,,81668,Dalvegen,14,,179,81,,,,61098893.0,,Dalvegen 14,Dalvegen 14,25833,7735607.0,640091.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751277,e6b72bc8-2418-56cb-aee1-e394c5627525,018f268f-015e-56b1-a92a-c4c7f74070f8,,,,,,,,,,,,,18.61846215440383,69.69137442137959
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,50,,179,184,,,,61098902.0,,Ersfjordvegen 50,Ersfjordvegen 50,25833,7735781.0,640073.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762403,099c6204-0bf5-5bf1-8603-01b6bd6a72c7,69a7e10b-33d8-50d0-8562-7443b8f36670,,,,,,,,,,,,,18.61826425245656,69.6929412137891
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,56,,179,4,,,,61098947.0,,Ersfjordvegen 56,Ersfjordvegen 56,25833,7735728.0,640087.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762406,d2dfa48b-e079-54f6-a0ce-ae8b85211ea7,2767200b-d59e-5e5d-b163-ba758696c36c,,,,,,,,,,,,,18.618543992551587,69.69245945170407
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,62,,179,92,,,,61098899.0,H0101,Ersfjordvegen 62-H0101,Ersfjordvegen 62-H0101,25833,7735656.0,640087.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762407,10667d8b-a958-56e7-b99e-c7aef0b32e2c,b4af3663-0c44-595b-921a-380c7c3ae765,,,,,,,,,,,,,18.618433968404098,69.69181507718845
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,62,,179,92,,,,61098900.0,U0101,Ersfjordvegen 62-U0101,Ersfjordvegen 62-U0101,25833,7735656.0,640087.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762407,10667d8b-a958-56e7-b99e-c7aef0b32e2c,0bdfb0f3-50c8-5e93-b037-36dc5256a47b,,,,,,,,,,,,,18.618433968404098,69.69181507718845
5501,TROMSØ,vegadresse,,,81668,Dalvegen,12,,179,83,,,,61098894.0,H0102,Dalvegen 12-H0102,Dalvegen 12-H0102,25833,7735629.0,640105.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751276,4c9dea89-bd17-5401-8c20-44d32da57c29,845df2e8-a095-5d77-9576-d87732fcf4be,,,,,,,,,,,,,18.6188564828795,69.69156388227483
5501,TROMSØ,vegadresse,,,81668,Dalvegen,12,,179,83,,,,61098896.0,U0101,Dalvegen 12-U0101,Dalvegen 12-U0101,25833,7735629.0,640105.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751276,4c9dea89-bd17-5401-8c20-44d32da57c29,558d8088-5df8-5898-95f5-69c25f38973a,,,,,,,,,,,,,18.6188564828795,69.69156388227483
5501,TROMSØ,vegadresse,,,81668,Dalvegen,12,,179,83,,,,61098895.0,H0101,Dalvegen 12-H0101,Dalvegen 12-H0101,25833,7735629.0,640105.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751276,4c9dea89-bd17-5401-8c20-44d32da57c29,9383645f-bce2-5c56-880b-06ad44b09a7e,,,,,,,,,,,,,18.6188564828795,69.69156388227483
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,46,,179,104,,,,61098903.0,,Ersfjordvegen 46,Ersfjordvegen 46,25833,7735815.0,640102.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762402,cee5865f-be5f-5e1c-9af5-bc11058712f3,b1a6f4ce-9df1-5d00-95cb-03c35eef80cc,,,,,,,,,,,,,18.619063454559633,69.69323010808712
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,52,,179,159,,,,60808544.0,,Ersfjordvegen 52,Ersfjordvegen 52,25833,7735786.0,640094.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762404,8b5790bf-fd3e-571e-a6c3-e5b53a392707,61bb22c3-47a4-5dcf-a838-52351348e605,,,,,,,,,,,,,18.618812995912453,69.6929748153348
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,54,,179,4,,,,61098946.0,,Ersfjordvegen 54,Ersfjordvegen 54,25833,7735737.7,640095.8,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,147386040,1c23db4d-0253-54f4-832b-e128d64684d6,f8714264-34c7-5dd2-b784-cc3bb6c5c7d3,,,,,,,,,,,,,18.618785559029874,69.6925415921124
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,35,,179,9,,,,,,Ersfjordvegen 35,Ersfjordvegen 35,25833,7735968.0,640083.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762398,909d62eb-b2d4-5fda-9840-e9d309fa22e0,,,,,,,,,,,,,,18.618807716167776,69.6946094892336
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,47,,179,72,,,,61098907.0,,Ersfjordvegen 47,Ersfjordvegen 47,25833,7735827.0,640051.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762441,5299a5ae-c38a-5077-ba87-919c2212523d,f82608ca-91f0-54bf-8eec-8a300e3f9419,,,,,,,,,,,,,18.617767665544363,69.69336457347639
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,45,,179,51,,,,60944855.0,,Ersfjordvegen 45,Ersfjordvegen 45,25833,7735849.0,640061.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762440,e648cb8e-4d04-5912-b37e-ad2e1729559b,daef5b2a-693f-577b-bfd6-aac844b9ca91,,,,,,,,,,,,,18.618058955186815,69.69355615874198
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,66,,179,33,,,,61098901.0,,Ersfjordvegen 66,Ersfjordvegen 66,25833,7735704.0,640056.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762432,c53de2b2-b4cd-574a-bd3c-4637734741fa,69d18087-d6f2-5e0d-9306-b9f6677f6f7c,,,,,,,,,,,,,18.617708572922602,69.69226111280312
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,49,,179,185,,,,,,Ersfjordvegen 49,Ersfjordvegen 49,25833,7735802.0,640043.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762442,40ed60e0-4ce5-5b0b-8ff9-2e4cbcb9339b,,,,,,,,,,,,,,18.61752333196849,69.6931450774603
5501,TROMSØ,vegadresse,,,81668,Dalvegen,10,,179,110,,,,61098898.0,,Dalvegen 10,Dalvegen 10,25833,7735637.0,640057.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751275,8368b2a4-7b37-5ebd-a364-48434fccd608,a104b847-90d3-5001-baef-f4c9c0d36773,,,,,,,,,,,,,18.61763197903903,69.69166095530021
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,68,,179,213,,,,6274133268.0,U0101,Ersfjordvegen 68-U0101,Ersfjordvegen 68-U0101,25833,7735683.5,640043.6,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,05.03.2025 09:00:23.301671,03.07.2025 05:05:02,60768632,f39b11ff-58d6-5e19-970d-5892346a9bcd,3157bc6b-48e2-5189-b2f2-0aeb71a156ed,,,,,,,,,,,,,18.61735775816436,69.69208422485498
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,68,,179,213,,,,60919716.0,H0101,Ersfjordvegen 68-H0101,Ersfjordvegen 68-H0101,25833,7735683.5,640043.6,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,05.03.2025 09:00:23.301671,03.07.2025 05:05:02,60768632,f39b11ff-58d6-5e19-970d-5892346a9bcd,383df101-8738-5755-92ae-99fce406392f,,,,,,,,,,,,,18.61735775816436,69.69208422485498
5501,TROMSØ,vegadresse,,,81668,Dalvegen,8,,179,116,,,,61098892.0,,Dalvegen 8,Dalvegen 8,25833,7735621.0,640043.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60751274,ecb44f53-172e-58b1-b612-883bc5ab609b,2d7d36b4-3bc1-5a52-8385-cfb7071a48c2,,,,,,,,,,,,,18.617246824822406,69.69152518958846
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,67,,179,188,,,,60874260.0,,Naustbuktvegen 67,Naustbuktvegen 67,25833,7736528.0,640054.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762385,729f993c-fa26-5d8c-95e6-381d652318f6,e10bfb6a-6d3a-520b-8589-af1d1766e4a9,,,,,,,,,,,,,18.618916393191874,69.69963668090314
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,58,,179,55,,,,147081804.0,,Naustbuktvegen 58,Naustbuktvegen 58,25833,7736395.0,640039.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60757524,a66aacf9-ef7e-524d-bcef-e6af6a715040,12bf4831-f6b0-5e88-b90a-328b04ef19dd,,,,,,,,,,,,,18.61832645882473,69.69845434149792
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,52,,179,124,,,,61097621.0,,Naustbuktvegen 52,Naustbuktvegen 52,25833,7736336.0,640037.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762381,59a7631a-7e22-5958-89e4-63e7a834c635,c71a27ef-91c9-5c8f-b235-48d5f64968e7,,,,,,,,,,,,,18.618184730409904,69.6979273741523
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,46,,179,216,,,,6364125572.0,,Naustbuktvegen 46,Naustbuktvegen 46,25833,7736291.0,640111.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60778356,630e8429-e2a1-5d5d-9340-722e7017d2e8,4c7453b9-6ec5-5857-aafa-5186176d6505,,,,,,,,,,,,,18.62002310067084,69.69748535452985
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,61,,179,64,,,,61097599.0,,Naustbuktvegen 61,Naustbuktvegen 61,25833,7736463.0,640076.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762383,43fa13a9-ad91-5269-9d86-b52742c5ac8c,86e1cc00-1d97-572c-b07a-d3ae46ee3209,,,,,,,,,,,,,18.61938404875035,69.69904327489927
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,59,,179,137,,,,61097598.0,H0101,Naustbuktvegen 59-H0101,Naustbuktvegen 59-H0101,25833,7736410.0,640084.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762382,8a41722b-47d0-55d8-af2f-ef31327e6175,a180b54f-617f-5a4f-b7a9-cdbebeb98854,,,,,,,,,,,,,18.61950919926521,69.69856469694776
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,59,,179,137,,,,61097597.0,U0101,Naustbuktvegen 59-U0101,Naustbuktvegen 59-U0101,25833,7736410.0,640084.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762382,8a41722b-47d0-55d8-af2f-ef31327e6175,f339af08-b1a7-514f-b66b-c99ce7df3fae,,,,,,,,,,,,,18.61950919926521,69.69856469694776
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,48,,179,14,,,,61097596.0,,Naustbuktvegen 48,Naustbuktvegen 48,25833,7736302.0,640083.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762380,41476185-5433-539c-ad97-2f91762b65a1,09772e25-0a83-54da-b2fd-386dddf7ae26,,,,,,,,,,,,,18.619318295345042,69.69759866775988
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,63,A,179,58,,1.0,,61097600.0,,Naustbuktvegen 63A,Naustbuktvegen 63A,25833,7736479.0,640073.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60776463,7b91252c-bb62-5d35-8a10-fb0e211215be,e44af660-48e7-5ffc-a497-b07810a0935d,,,,,,,,,,,,,18.619331190851426,69.69918806178883
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,65,,179,172,,,,60827845.0,,Naustbuktvegen 65,Naustbuktvegen 65,25833,7736504.0,640066.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762384,fcd9e447-df6d-5776-b006-ec7883c96535,e8c924cf-2141-5c68-928e-38736de634dc,,,,,,,,,,,,,18.619188995205636,69.69941551901437
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,63,B,179,58,,2.0,,61097601.0,,Naustbuktvegen 63B,Naustbuktvegen 63B,25833,7736485.0,640072.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60776462,913e2391-46c8-5b57-90a0-20370d573315,fbc260e2-223d-5ecd-a3e0-cc3e46718cbb,,,,,,,,,,,,,18.61931459075839,69.69924229050223
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,36,,179,63,,,,61098906.0,,Ersfjordvegen 36,Ersfjordvegen 36,25833,7735908.9,640165.2,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,05.03.2025 09:03:18.35234,03.07.2025 05:05:02,60762399,983ed3a0-038c-5b65-94ba-97d127174f28,669ffc51-f20a-5609-95b6-fae4efda58f3,,,,,,,,,,,,,18.62083552374378,69.69403691895346
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,23,,179,244,,,,421291984.0,,Nattmålsvegen 23,Nattmålsvegen 23,25833,7735843.0,640170.4,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,421291979,8ce0cdc3-8d10-5dbc-a75c-a29abcb64bcf,c9e97cae-e9c3-5758-b444-3cf1bb56deb6,,,,,,,,,,,,,18.620868738622327,69.69344437702041
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,28,,179,251,,,,60955232.0,,Nattmålsvegen 28,Nattmålsvegen 28,25833,7735754.0,640180.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60777643,4bce456d-1d02-57c3-b0c1-6491e92c8358,1575ad7e-8fba-5e13-9f4c-4f1705dde687,,,,,,,,,,,,,18.620979999994148,69.69264276176467
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,30,,179,252,,,,60953977.0,H0101,Nattmålsvegen 30-H0101,Nattmålsvegen 30-H0101,25833,7735733.0,640174.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60777154,20fa49d5-f80f-5bf1-b50a-498b35700014,ac0b7551-4bf3-5f0d-a4d9-39ddc5a82832,,,,,,,,,,,,,18.620793290342537,69.69245800652479
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,30,,179,252,,,,60953978.0,U0101,Nattmålsvegen 30-U0101,Nattmålsvegen 30-U0101,25833,7735733.0,640174.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60777154,20fa49d5-f80f-5bf1-b50a-498b35700014,bf24ac7d-5a40-5889-8dfd-bff42472138e,,,,,,,,,,,,,18.620793290342537,69.69245800652479
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,27,,179,240,,,,144279431.0,,Nattmålsvegen 27,Nattmålsvegen 27,25833,7735807.7,640170.7,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60778488,389bc980-dadc-56ee-8dd7-7605a360e4c6,725e1b66-19ad-528a-959b-d94f3ee1f6d0,,,,,,,,,,,,,18.62082248795448,69.69312829603861
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,37,,179,235,,,,342087672.0,,Nattmålsvegen 37,Nattmålsvegen 37,25833,7735777.6,640152.5,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60778489,cb10e4a6-50a2-5789-bfef-364ddec7248c,1c7a7b4f-739b-513d-98e3-2d0360f3cb91,,,,,,,,,,,,,18.62030750797034,69.69286857819588
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,29,,179,241,,,,499612334.0,,Nattmålsvegen 29,Nattmålsvegen 29,25833,7735824.3,640149.4,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,499612335,991915a3-11ce-5039-9330-a876f35c8f9b,d1b23198-b462-5ab8-8dbc-e802902b638c,,,,,,,,,,,,,18.62029903286317,69.69328817204865
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,40,B,179,70,,,,6283117951.0,,Ersfjordvegen 40B,Ersfjordvegen 40B,25833,7735864.1,640143.1,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,05.03.2025 09:02:06.126543,03.07.2025 05:05:02,6283113265,3c1c5e7a-0069-5a94-b69e-934cbd1e14d8,1d5f57c2-69fd-569a-938b-bd6c236ab2c7,,,,,,,,,,,,,18.620197551307186,69.6936477128072
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,40,A,179,70,,,,6283118360.0,,Ersfjordvegen 40A,Ersfjordvegen 40A,25833,7735858.1,640149.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,05.03.2025 09:02:17.159109,03.07.2025 05:05:02,6283113266,750b95ad-dbf2-5138-b120-022e20739728,2d05602c-6f49-5086-8d2f-6a25b51a0dd4,,,,,,,,,,,,,18.620340405864333,69.69359088185121
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,2,,179,112,,,,6263026811.0,U0101,Naustbuktvegen 2-U0101,Naustbuktvegen 2-U0101,25833,7735962.3,640140.9,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762367,d8f866e7-d8eb-5cd2-a290-3a550478cdfb,a0ec4020-24bf-5282-a053-96db78155006,,,,,,,,,,,,,18.620291010573364,69.69452773445471
5501,TROMSØ,vegadresse,,,82104,Naustbuktvegen,2,,179,112,,,,61097590.0,H0101,Naustbuktvegen 2-H0101,Naustbuktvegen 2-H0101,25833,7735962.3,640140.9,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762367,d8f866e7-d8eb-5cd2-a290-3a550478cdfb,ea428bb8-4b84-508f-95e9-6ceb027e9954,,,,,,,,,,,,,18.620291010573364,69.69452773445471
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,44,,179,135,,,,61098904.0,,Ersfjordvegen 44,Ersfjordvegen 44,25833,7735831.0,640115.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762401,bb20371a-61d7-51c5-8d38-193e1e1df03f,61012174-22fb-58e7-959d-1a8a91155ab4,,,,,,,,,,,,,18.619422884274268,69.6933664006046
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,33,,179,31,,,,60821005.0,,Ersfjordvegen 33,Ersfjordvegen 33,25833,7735916.0,640110.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762396,2a768ab3-b8bc-5388-9d21-c5c9d7a73704,88b80e6e-3d26-5aaf-8e44-5c98adfe868c,,,,,,,,,,,,,18.619423980018507,69.69412977422581
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,35,,179,254,,,,292903783.0,,Nattmålsvegen 35,Nattmålsvegen 35,25833,7735767.2,640120.7,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,244799512,f9ec29c3-b5b6-5fdb-812b-3056e6d16960,35723a67-1692-58b0-9604-dd35b8211a72,,,,,,,,,,,,,18.619472231296285,69.69279238756442
5501,TROMSØ,vegadresse,,,82103,Ersfjordvegen,60,,179,220,,,,61098945.0,,Ersfjordvegen 60,Ersfjordvegen 60,25833,7735659.0,640115.0,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,,,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60762434,e3a83782-9511-5e74-9584-124b4bd2f3a2,72c393ac-def1-5d28-ab9b-3663427e337f,,,,,,,,,,,,,18.619159984128167,69.69182706292881
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,33,,179,237,,,,60953975.0,H0101,Nattmålsvegen 33-H0101,Nattmålsvegen 33-H0101,25833,7735790.6,640130.2,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60777156,5935e24c-05e3-531e-95ee-630db62e9451,9625539c-6458-5efd-a5b1-2cd281199204,,,,,,,,,,,,,18.61975278510302,69.69299676496682
5501,TROMSØ,vegadresse,,,82105,Nattmålsvegen,33,,179,237,,,,60953974.0,U0101,Nattmålsvegen 33-U0101,Nattmålsvegen 33-U0101,25833,7735790.6,640130.2,9107,KVALØYA,55014301,Ersfjordbotn,11010601,Kvaløy,977001145,8017.0,Ersfjordbotn,9,Kaldfjord,01.01.2024 00:00:00,03.07.2025 05:05:02,60777156,5935e24c-05e3-531e-95ee-630db62e9451,3ff542e8-ffdd-5c79-82bb-20ee3db68d1b,,,,,,,,,,,,,18.61975278510302,69.69299676496682
